league,season,team,name,nation,pos,age,born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,pos_y,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,fouls,fouled,offsides,crosses,tackles_won,interceptions,own_goals,pens_won,pens_conceded,shots_on_target_against,goals_against,saves,save%
FRA-Ligue 1,2324,Paris S-G,Randal Kolo Muani,FRA,"FW,MF",25-176,1998,26,13,1268,14.1,6,5,11,6,0,0,1,0,6.1,6.1,3.3,9.4,36,42,125,0.43,0.35,0.78,0.43,0.78,0.43,0.23,0.66,0.43,0.66,"FW,MF",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Paris S-G,Randal Kolo Muani,FRA,"FW,MF",25-176,1998,26,13,1268,14.1,6,5,11,6,0,0,1,0,6.1,6.1,3.3,9.4,36,42,125,0.43,0.35,0.78,0.43,0.78,0.43,0.23,0.66,0.43,0.66,FW,85,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Paris S-G,Randal Kolo Muani,FRA,"FW,MF",25-176,1998,26,13,1268,14.1,6,5,11,6,0,0,1,0,6.1,6.1,3.3,9.4,36,42,125,0.43,0.35,0.78,0.43,0.78,0.43,0.23,0.66,0.43,0.66,FW,79,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Paris S-G,Randal Kolo Muani,FRA,"FW,MF",25-176,1998,26,13,1268,14.1,6,5,11,6,0,0,1,0,6.1,6.1,3.3,9.4,36,42,125,0.43,0.35,0.78,0.43,0.78,0.43,0.23,0.66,0.43,0.66,AM,63,1,0,0,0,2,2,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Paris S-G,Randal Kolo Muani,FRA,"FW,MF",25-176,1998,26,13,1268,14.1,6,5,11,6,0,0,1,0,6.1,6.1,3.3,9.4,36,42,125,0.43,0.35,0.78,0.43,0.78,0.43,0.23,0.66,0.43,0.66,"FW,MF",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Paris S-G,Randal Kolo Muani,FRA,"FW,MF",25-176,1998,26,13,1268,14.1,6,5,11,6,0,0,1,0,6.1,6.1,3.3,9.4,36,42,125,0.43,0.35,0.78,0.43,0.78,0.43,0.23,0.66,0.43,0.66,FW,82,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Paris S-G,Vitinha,POR,MF,24-106,2000,28,23,2126,23.6,7,4,11,7,0,0,0,0,3.1,3.1,3.1,6.3,41,182,122,0.3,0.17,0.47,0.3,0.47,0.13,0.13,0.26,0.13,0.26,MF,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Paris S-G,Vitinha,POR,MF,24-106,2000,28,23,2126,23.6,7,4,11,7,0,0,0,0,3.1,3.1,3.1,6.3,41,182,122,0.3,0.17,0.47,0.3,0.47,0.13,0.13,0.26,0.13,0.26,MF,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Paris S-G,Vitinha,POR,MF,24-106,2000,28,23,2126,23.6,7,4,11,7,0,0,0,0,3.1,3.1,3.1,6.3,41,182,122,0.3,0.17,0.47,0.3,0.47,0.13,0.13,0.26,0.13,0.26,CM,62,0,0,0,0,1,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Paris S-G,Vitinha,POR,MF,24-106,2000,28,23,2126,23.6,7,4,11,7,0,0,0,0,3.1,3.1,3.1,6.3,41,182,122,0.3,0.17,0.47,0.3,0.47,0.13,0.13,0.26,0.13,0.26,MF,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Paris S-G,Vitinha,POR,MF,24-106,2000,28,23,2126,23.6,7,4,11,7,0,0,0,0,3.1,3.1,3.1,6.3,41,182,122,0.3,0.17,0.47,0.3,0.47,0.13,0.13,0.26,0.13,0.26,MF,24,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Paris S-G,Vitinha,POR,MF,24-106,2000,28,23,2126,23.6,7,4,11,7,0,0,0,0,3.1,3.1,3.1,6.3,41,182,122,0.3,0.17,0.47,0.3,0.47,0.13,0.13,0.26,0.13,0.26,MF,16,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Paris S-G,Vitinha,POR,MF,24-106,2000,28,23,2126,23.6,7,4,11,7,0,0,0,0,3.1,3.1,3.1,6.3,41,182,122,0.3,0.17,0.47,0.3,0.47,0.13,0.13,0.26,0.13,0.26,DM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Paris S-G,Vitinha,POR,MF,24-106,2000,28,23,2126,23.6,7,4,11,7,0,0,0,0,3.1,3.1,3.1,6.3,41,182,122,0.3,0.17,0.47,0.3,0.47,0.13,0.13,0.26,0.13,0.26,CM,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Reims,Amir Richardson,MAR,MF,22-126,2002,28,14,1352,15.0,3,1,4,3,0,0,4,0,1.6,1.6,1.1,2.8,28,72,40,0.2,0.07,0.27,0.2,0.27,0.11,0.08,0.18,0.11,0.18,MF,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Reims,Amir Richardson,MAR,MF,22-126,2002,28,14,1352,15.0,3,1,4,3,0,0,4,0,1.6,1.6,1.1,2.8,28,72,40,0.2,0.07,0.27,0.2,0.27,0.11,0.08,0.18,0.11,0.18,DM,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Reims,Emmanuel Agbadou,CIV,DF,26-347,1997,32,29,2596,28.8,1,1,2,1,0,0,1,0,2.4,2.4,1.5,3.8,42,179,19,0.03,0.03,0.07,0.03,0.07,0.08,0.05,0.13,0.08,0.13,DF,51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Reims,Emmanuel Agbadou,CIV,DF,26-347,1997,32,29,2596,28.8,1,1,2,1,0,0,1,0,2.4,2.4,1.5,3.8,42,179,19,0.03,0.03,0.07,0.03,0.07,0.08,0.05,0.13,0.08,0.13,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Reims,Mohammed Daramy,DEN,"FW,MF",22-143,2002,25,19,1648,18.3,4,5,9,3,1,1,0,0,4.6,3.8,2.4,6.2,72,69,162,0.22,0.27,0.49,0.16,0.44,0.25,0.13,0.38,0.21,0.34,"FW,MF",26,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Reims,Mohammed Daramy,DEN,"FW,MF",22-143,2002,25,19,1648,18.3,4,5,9,3,1,1,0,0,4.6,3.8,2.4,6.2,72,69,162,0.22,0.27,0.49,0.16,0.44,0.25,0.13,0.38,0.21,0.34,"FW,MF",26,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Reims,Mohammed Daramy,DEN,"FW,MF",22-143,2002,25,19,1648,18.3,4,5,9,3,1,1,0,0,4.6,3.8,2.4,6.2,72,69,162,0.22,0.27,0.49,0.16,0.44,0.25,0.13,0.38,0.21,0.34,"FW,MF",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Reims,Mohammed Daramy,DEN,"FW,MF",22-143,2002,25,19,1648,18.3,4,5,9,3,1,1,0,0,4.6,3.8,2.4,6.2,72,69,162,0.22,0.27,0.49,0.16,0.44,0.25,0.13,0.38,0.21,0.34,FW,61,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Reims,Mohammed Daramy,DEN,"FW,MF",22-143,2002,25,19,1648,18.3,4,5,9,3,1,1,0,0,4.6,3.8,2.4,6.2,72,69,162,0.22,0.27,0.49,0.16,0.44,0.25,0.13,0.38,0.21,0.34,FW,60,0,0,0,0,1,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Reims,Mohammed Daramy,DEN,"FW,MF",22-143,2002,25,19,1648,18.3,4,5,9,3,1,1,0,0,4.6,3.8,2.4,6.2,72,69,162,0.22,0.27,0.49,0.16,0.44,0.25,0.13,0.38,0.21,0.34,"FW,MF",24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Reims,Oumar Diakité,CIV,FW,20-161,2003,28,18,1585,17.6,5,1,6,5,0,1,4,0,7.0,6.2,1.3,7.5,29,28,107,0.28,0.06,0.34,0.28,0.34,0.4,0.07,0.47,0.35,0.43,FW,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Reims,Oumar Diakité,CIV,FW,20-161,2003,28,18,1585,17.6,5,1,6,5,0,1,4,0,7.0,6.2,1.3,7.5,29,28,107,0.28,0.06,0.34,0.28,0.34,0.4,0.07,0.47,0.35,0.43,FW,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Reims,Teddy Teuma,MLT,MF,30-242,1993,28,25,2113,23.5,6,3,9,5,1,1,7,0,3.1,2.3,3.7,6.0,29,157,112,0.26,0.13,0.38,0.21,0.34,0.13,0.16,0.29,0.1,0.26,CM,83,0,0,0,0,1,0,1,0,2,2,0,0,1,2,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Reims,Teddy Teuma,MLT,MF,30-242,1993,28,25,2113,23.5,6,3,9,5,1,1,7,0,3.1,2.3,3.7,6.0,29,157,112,0.26,0.13,0.38,0.21,0.34,0.13,0.16,0.29,0.1,0.26,MF,15,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Reims,Teddy Teuma,MLT,MF,30-242,1993,28,25,2113,23.5,6,3,9,5,1,1,7,0,3.1,2.3,3.7,6.0,29,157,112,0.26,0.13,0.38,0.21,0.34,0.13,0.16,0.29,0.1,0.26,CM,90,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Reims,Teddy Teuma,MLT,MF,30-242,1993,28,25,2113,23.5,6,3,9,5,1,1,7,0,3.1,2.3,3.7,6.0,29,157,112,0.26,0.13,0.38,0.21,0.34,0.13,0.16,0.29,0.1,0.26,CM,86,0,0,0,0,1,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Reims,Teddy Teuma,MLT,MF,30-242,1993,28,25,2113,23.5,6,3,9,5,1,1,7,0,3.1,2.3,3.7,6.0,29,157,112,0.26,0.13,0.38,0.21,0.34,0.13,0.16,0.29,0.1,0.26,AM,90,0,0,0,0,1,0,1,0,1,3,0,5,0,2,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Reims,Teddy Teuma,MLT,MF,30-242,1993,28,25,2113,23.5,6,3,9,5,1,1,7,0,3.1,2.3,3.7,6.0,29,157,112,0.26,0.13,0.38,0.21,0.34,0.13,0.16,0.29,0.1,0.26,CM,90,0,0,0,0,2,0,0,0,2,0,0,4,3,1,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Rennes,Alidu Seidu,GHA,DF,23-360,2000,11,7,593,6.6,0,0,0,0,0,0,3,0,0.2,0.2,0.1,0.3,14,23,24,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,RB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Rennes,Alidu Seidu,GHA,DF,23-360,2000,11,7,593,6.6,0,0,0,0,0,0,3,0,0.2,0.2,0.1,0.3,14,23,24,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,DF,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Rennes,Arthur Theate,BEL,DF,24-004,2000,28,27,2296,25.5,2,0,2,2,0,0,4,0,1.9,1.9,0.8,2.7,33,151,24,0.08,0.0,0.08,0.08,0.08,0.07,0.03,0.11,0.07,0.11,LB,85,0,0,0,0,1,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Rennes,Arthur Theate,BEL,DF,24-004,2000,28,27,2296,25.5,2,0,2,2,0,0,4,0,1.9,1.9,0.8,2.7,33,151,24,0.08,0.0,0.08,0.08,0.08,0.07,0.03,0.11,0.07,0.11,CB,90,0,0,0,0,1,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Rennes,Arthur Theate,BEL,DF,24-004,2000,28,27,2296,25.5,2,0,2,2,0,0,4,0,1.9,1.9,0.8,2.7,33,151,24,0.08,0.0,0.08,0.08,0.08,0.07,0.03,0.11,0.07,0.11,LB,87,0,1,0,0,2,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Rennes,Arthur Theate,BEL,DF,24-004,2000,28,27,2296,25.5,2,0,2,2,0,0,4,0,1.9,1.9,0.8,2.7,33,151,24,0.08,0.0,0.08,0.08,0.08,0.07,0.03,0.11,0.07,0.11,LB,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Rennes,Arthur Theate,BEL,DF,24-004,2000,28,27,2296,25.5,2,0,2,2,0,0,4,0,1.9,1.9,0.8,2.7,33,151,24,0.08,0.0,0.08,0.08,0.08,0.07,0.03,0.11,0.07,0.11,LB,90,0,1,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Rennes,Arthur Theate,BEL,DF,24-004,2000,28,27,2296,25.5,2,0,2,2,0,0,4,0,1.9,1.9,0.8,2.7,33,151,24,0.08,0.0,0.08,0.08,0.08,0.07,0.03,0.11,0.07,0.11,LB,90,0,0,0,0,0,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Rennes,Arthur Theate,BEL,DF,24-004,2000,28,27,2296,25.5,2,0,2,2,0,0,4,0,1.9,1.9,0.8,2.7,33,151,24,0.08,0.0,0.08,0.08,0.08,0.07,0.03,0.11,0.07,0.11,LB,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Rennes,Arthur Theate,BEL,DF,24-004,2000,28,27,2296,25.5,2,0,2,2,0,0,4,0,1.9,1.9,0.8,2.7,33,151,24,0.08,0.0,0.08,0.08,0.08,0.07,0.03,0.11,0.07,0.11,LB,59,0,0,0,0,1,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Rennes,Arthur Theate,BEL,DF,24-004,2000,28,27,2296,25.5,2,0,2,2,0,0,4,0,1.9,1.9,0.8,2.7,33,151,24,0.08,0.0,0.08,0.08,0.08,0.07,0.03,0.11,0.07,0.11,LB,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Rennes,Bertuğ Yıldırım,TUR,FW,21-322,2002,21,2,469,5.2,0,1,1,0,0,0,3,0,1.4,1.4,0.7,2.1,9,11,29,0.0,0.19,0.19,0.0,0.19,0.27,0.13,0.4,0.27,0.4,FW,11,1,0,0,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Rennes,Bertuğ Yıldırım,TUR,FW,21-322,2002,21,2,469,5.2,0,1,1,0,0,0,3,0,1.4,1.4,0.7,2.1,9,11,29,0.0,0.19,0.19,0.0,0.19,0.27,0.13,0.4,0.27,0.4,FW,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Rennes,Birger Meling,NOR,DF,29-164,1994,1,0,16,0.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.8,0.8,LB,73,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Rennes,Birger Meling,NOR,DF,29-164,1994,1,0,16,0.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.8,0.8,LB,90,0,0,0,0,0,0,1,0,1,1,0,3,2,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Rennes,Birger Meling,NOR,DF,29-164,1994,1,0,16,0.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.8,0.8,LB,90,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Rennes,Birger Meling,NOR,DF,29-164,1994,1,0,16,0.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.8,0.8,LB,90,0,0,0,0,1,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Rennes,Birger Meling,NOR,DF,29-164,1994,1,0,16,0.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.8,0.8,LB,90,0,0,0,0,1,0,0,0,0,2,0,5,1,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Rennes,Birger Meling,NOR,DF,29-164,1994,1,0,16,0.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.8,0.8,LB,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Rennes,Fabian Rieder,SUI,MF,22-103,2002,15,2,365,4.1,1,0,1,1,0,0,0,0,0.3,0.3,0.6,0.9,10,41,18,0.25,0.0,0.25,0.25,0.25,0.07,0.14,0.21,0.07,0.21,"FW,MF",25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Rennes,Fabian Rieder,SUI,MF,22-103,2002,15,2,365,4.1,1,0,1,1,0,0,0,0,0.3,0.3,0.6,0.9,10,41,18,0.25,0.0,0.25,0.25,0.25,0.07,0.14,0.21,0.07,0.21,"FW,MF",17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Rennes,Fabian Rieder,SUI,MF,22-103,2002,15,2,365,4.1,1,0,1,1,0,0,0,0,0.3,0.3,0.6,0.9,10,41,18,0.25,0.0,0.25,0.25,0.25,0.07,0.14,0.21,0.07,0.21,"FW,MF",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Rennes,Guela Doué,CIV,DF,21-225,2002,24,13,1234,13.7,0,2,2,0,0,0,1,1,0.5,0.5,1.1,1.6,41,53,85,0.0,0.15,0.15,0.0,0.15,0.04,0.08,0.12,0.04,0.12,DF,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Rennes,Guela Doué,CIV,DF,21-225,2002,24,13,1234,13.7,0,2,2,0,0,0,1,1,0.5,0.5,1.1,1.6,41,53,85,0.0,0.15,0.15,0.0,0.15,0.04,0.08,0.12,0.04,0.12,DF,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Rennes,Jeremy Doku,BEL,FW,22-002,2002,2,1,111,1.2,1,0,1,1,0,0,0,0,0.6,0.6,0.2,0.8,11,5,19,0.81,0.0,0.81,0.81,0.81,0.48,0.16,0.64,0.48,0.64,LM,83,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Rennes,Jeremy Doku,BEL,FW,22-002,2002,2,1,111,1.2,1,0,1,1,0,0,0,0,0.6,0.6,0.2,0.8,11,5,19,0.81,0.0,0.81,0.81,0.81,0.48,0.16,0.64,0.48,0.64,"FW,MF",34,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Rennes,Jeremy Doku,BEL,FW,22-002,2002,2,1,111,1.2,1,0,1,1,0,0,0,0,0.6,0.6,0.2,0.8,11,5,19,0.81,0.0,0.81,0.81,0.81,0.48,0.16,0.64,0.48,0.64,"FW,MF",25,0,0,0,0,1,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Rennes,Jeremy Doku,BEL,FW,22-002,2002,2,1,111,1.2,1,0,1,1,0,0,0,0,0.6,0.6,0.2,0.8,11,5,19,0.81,0.0,0.81,0.81,0.81,0.48,0.16,0.64,0.48,0.64,FW,90,0,1,0,0,4,1,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Rennes,Jeremy Doku,BEL,FW,22-002,2002,2,1,111,1.2,1,0,1,1,0,0,0,0,0.6,0.6,0.2,0.8,11,5,19,0.81,0.0,0.81,0.81,0.81,0.48,0.16,0.64,0.48,0.64,FW,87,0,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Rennes,Jeremy Doku,BEL,FW,22-002,2002,2,1,111,1.2,1,0,1,1,0,0,0,0,0.6,0.6,0.2,0.8,11,5,19,0.81,0.0,0.81,0.81,0.81,0.48,0.16,0.64,0.48,0.64,FW,90,0,2,0,0,5,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Rennes,Jeremy Doku,BEL,FW,22-002,2002,2,1,111,1.2,1,0,1,1,0,0,0,0,0.6,0.6,0.2,0.8,11,5,19,0.81,0.0,0.81,0.81,0.81,0.48,0.16,0.64,0.48,0.64,"FW,MF",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Rennes,Jeremy Doku,BEL,FW,22-002,2002,2,1,111,1.2,1,0,1,1,0,0,0,0,0.6,0.6,0.2,0.8,11,5,19,0.81,0.0,0.81,0.81,0.81,0.48,0.16,0.64,0.48,0.64,FW,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Rennes,Lovro Majer,CRO,MF,26-133,1998,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,1,0,1,0.0,0.0,0.0,0.0,0.0,0.14,1.39,1.52,0.14,1.52,MF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Rennes,Lovro Majer,CRO,MF,26-133,1998,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,1,0,1,0.0,0.0,0.0,0.0,0.0,0.14,1.39,1.52,0.14,1.52,MF,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Rennes,Lovro Majer,CRO,MF,26-133,1998,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,1,0,1,0.0,0.0,0.0,0.0,0.0,0.14,1.39,1.52,0.14,1.52,MF,17,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Rennes,Lovro Majer,CRO,MF,26-133,1998,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,1,0,1,0.0,0.0,0.0,0.0,0.0,0.14,1.39,1.52,0.14,1.52,MF,28,0,0,0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Rennes,Lovro Majer,CRO,MF,26-133,1998,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,1,0,1,0.0,0.0,0.0,0.0,0.0,0.14,1.39,1.52,0.14,1.52,FW,90,0,0,0,0,0,0,0,0,1,3,0,5,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Rennes,Lovro Majer,CRO,MF,26-133,1998,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,1,0,1,0.0,0.0,0.0,0.0,0.0,0.14,1.39,1.52,0.14,1.52,AM,90,1,1,0,0,5,2,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Rennes,Lovro Majer,CRO,MF,26-133,1998,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,1,0,1,0.0,0.0,0.0,0.0,0.0,0.14,1.39,1.52,0.14,1.52,CM,83,0,0,0,0,2,0,0,0,1,1,0,7,0,2,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Rennes,Lovro Majer,CRO,MF,26-133,1998,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,1,0,1,0.0,0.0,0.0,0.0,0.0,0.14,1.39,1.52,0.14,1.52,AM,90,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Strasbourg,Eduard Sobol,UKR,DF,29-039,1995,3,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"DF,MF",30,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Strasbourg,Habib Diarra,SEN,"MF,FW",20-147,2004,31,28,2305,25.6,3,1,4,2,1,1,3,0,3.4,2.7,1.3,3.9,59,107,88,0.12,0.04,0.16,0.08,0.12,0.13,0.05,0.18,0.1,0.15,MF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FRA-Ligue 1,2324,Strasbourg,Habib Diarra,SEN,"MF,FW",20-147,2004,31,28,2305,25.6,3,1,4,2,1,1,3,0,3.4,2.7,1.3,3.9,59,107,88,0.12,0.04,0.16,0.08,0.12,0.13,0.05,0.18,0.1,0.15,DM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
