league,season,team,name,nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes
,,,,,,,,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
ITA-Serie A,2223,Monza,Christian Gytkjær,DEN,"FW,MF",32,1990,22,3,559,6.2,1,0,1,1,0,1,0,0,3.9,3.1,0.3,3.4,1,6,32,0.16,0.0,0.16,0.16,0.16,0.63,0.05,0.68,0.51,0.55
ITA-Serie A,2223,Monza,Dany Mota,POR,"FW,MF",24,1998,29,21,1912,21.2,5,1,6,5,0,0,2,0,5.1,5.1,2.1,7.3,66,34,166,0.24,0.05,0.28,0.24,0.28,0.24,0.1,0.34,0.24,0.34
ITA-Serie A,2223,Monza,Filippo Ranocchia,ITA,MF,21,2001,14,5,530,5.9,1,0,1,1,0,0,1,0,1.2,1.2,0.4,1.6,13,26,15,0.17,0.0,0.17,0.17,0.17,0.21,0.06,0.27,0.21,0.27
ITA-Serie A,2223,Monza,Franco Carboni,ITA,"DF,FW",19,2003,3,0,66,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,7,2,8,0.0,0.0,0.0,0.0,0.0,0.11,0.06,0.17,0.11,0.17
ITA-Serie A,2223,Monza,Gianluca Caprari,ITA,"MF,FW",29,1993,37,32,2441,27.1,5,2,7,4,1,1,7,0,5.0,4.2,2.5,6.7,100,92,188,0.18,0.07,0.26,0.15,0.22,0.18,0.09,0.28,0.15,0.25
ITA-Serie A,2223,Monza,Giulio Donati,ITA,DF,32,1990,8,4,422,4.7,1,0,1,1,0,0,4,2,0.4,0.4,0.1,0.5,4,21,8,0.21,0.0,0.21,0.21,0.21,0.08,0.02,0.11,0.08,0.11
ITA-Serie A,2223,Monza,Luca Caldirola,ITA,DF,31,1991,31,27,2353,26.1,2,0,2,2,0,0,6,0,1.1,1.1,0.5,1.6,12,63,13,0.08,0.0,0.08,0.08,0.08,0.04,0.02,0.06,0.04,0.06
ITA-Serie A,2223,Monza,Luca Marrone,ITA,DF,32,1990,2,2,135,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,4,0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07
ITA-Serie A,2223,Monza,Marco D'Alessandro,ITA,"DF,FW",31,1991,8,3,290,3.2,0,0,0,0,0,0,2,0,0.3,0.3,0.2,0.5,14,3,19,0.0,0.0,0.0,0.0,0.0,0.1,0.06,0.16,0.1,0.16
ITA-Serie A,2223,Monza,Marlon,BRA,DF,26,1995,28,18,1592,17.7,0,0,0,0,0,0,7,1,0.3,0.2,0.3,0.6,19,63,12,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03
ITA-Serie A,2223,Monza,Matteo Pessina,ITA,MF,25,1997,35,34,2932,32.6,5,3,8,2,3,3,6,0,5.1,2.8,2.1,4.9,77,193,88,0.15,0.09,0.25,0.06,0.15,0.16,0.06,0.22,0.08,0.15
ITA-Serie A,2223,Monza,Mattia Valoti,ITA,"MF,FW",28,1993,16,4,453,5.0,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.2,7,16,9,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.05,0.03,0.05
ITA-Serie A,2223,Monza,Michele Di Gregorio,ITA,GK,25,1997,37,37,3330,37.0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2223,Monza,Nicolò Rovella,ITA,MF,20,2001,25,21,1740,19.3,1,2,3,1,0,0,5,1,1.2,1.2,2.2,3.4,26,99,19,0.05,0.1,0.16,0.05,0.16,0.06,0.11,0.18,0.06,0.18
ITA-Serie A,2223,Monza,Pablo Marí,ESP,DF,28,1993,30,28,2487,27.6,1,0,1,1,0,0,4,0,0.6,0.6,0.3,1.0,6,57,3,0.04,0.0,0.04,0.04,0.04,0.02,0.01,0.04,0.02,0.04
ITA-Serie A,2223,Monza,Patrick Ciurria,ITA,"DF,MF",27,1995,36,31,2753,30.6,6,5,11,6,0,0,4,0,4.8,4.8,5.5,10.2,67,91,168,0.2,0.16,0.36,0.2,0.36,0.16,0.18,0.34,0.16,0.34
ITA-Serie A,2223,Monza,Pepín,EQG,MF,25,1996,25,11,1123,12.5,0,2,2,0,0,0,4,0,0.5,0.5,1.5,2.0,19,74,28,0.0,0.16,0.16,0.0,0.16,0.04,0.12,0.16,0.04,0.16
ITA-Serie A,2223,Monza,Salvatore Molina,ITA,DF,30,1992,5,1,229,2.5,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,9,7,22,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.05,0.02,0.05
ITA-Serie A,2223,Monza,Samuele Birindelli,ITA,DF,23,1999,31,14,1400,15.6,0,1,1,0,0,0,8,0,1.1,1.1,2.2,3.3,55,43,121,0.0,0.06,0.06,0.0,0.06,0.07,0.14,0.21,0.07,0.21
ITA-Serie A,2223,Monza,Samuele Vignato,ITA,"MF,FW",18,2004,5,0,62,0.7,0,1,1,0,0,0,0,0,0.1,0.1,0.3,0.4,4,1,6,0.0,1.45,1.45,0.0,1.45,0.11,0.49,0.6,0.11,0.6
ITA-Serie A,2223,Monza,Stefano Sensi,ITA,MF,26,1995,28,21,1618,18.0,3,1,4,3,0,0,8,0,1.4,1.4,2.1,3.5,27,143,37,0.17,0.06,0.22,0.17,0.22,0.08,0.12,0.19,0.08,0.19
ITA-Serie A,2223,Monza,Valentin Antov,BUL,DF,21,2000,9,2,306,3.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,2,14,3,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
ITA-Serie A,2223,Monza,Warren Bondo,FRA,MF,18,2003,4,0,60,0.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,3,5,2,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09
ITA-Serie A,2223,Napoli,Adam Ounas,ALG,FW,25,1996,2,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,4,1,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.23,0.23,0.23
ITA-Serie A,2223,Napoli,Alessandro Zanoli,ITA,DF,21,2000,1,0,12,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.47,0.47,0.47
ITA-Serie A,2223,Napoli,Alessio Zerbin,ITA,FW,23,1999,10,2,198,2.2,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,5,6,20,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12
ITA-Serie A,2223,Napoli,Alex Meret,ITA,GK,25,1997,34,34,3060,34.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2223,Napoli,Amir Rrahmani,KVX,DF,28,1994,29,27,2448,27.2,2,1,3,2,0,0,2,0,1.8,1.8,1.0,2.9,23,135,5,0.07,0.04,0.11,0.07,0.11,0.07,0.04,0.11,0.07,0.11
ITA-Serie A,2223,Napoli,Andre-Frank Zambo Anguissa,CMR,MF,26,1995,36,36,3050,33.9,3,5,8,3,0,0,3,0,4.4,4.4,2.6,7.0,58,181,140,0.09,0.15,0.24,0.09,0.24,0.13,0.08,0.21,0.13,0.21
ITA-Serie A,2223,Napoli,Bartosz Bereszyński,POL,DF,30,1992,3,2,166,1.8,0,1,1,0,0,0,1,0,0.0,0.0,0.2,0.2,8,7,7,0.0,0.54,0.54,0.0,0.54,0.0,0.1,0.1,0.0,0.1
ITA-Serie A,2223,Napoli,Diego Demme,GER,MF,30,1991,7,2,146,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
ITA-Serie A,2223,Napoli,Elif Elmas,MKD,"FW,MF",22,1999,36,14,1627,18.1,6,3,9,5,1,1,5,0,4.0,3.3,1.9,5.2,42,73,103,0.33,0.17,0.5,0.28,0.44,0.22,0.11,0.33,0.18,0.29
ITA-Serie A,2223,Napoli,Giacomo Raspadori,ITA,"FW,MF",22,2000,25,10,911,10.1,2,2,4,2,0,0,1,0,3.5,3.5,1.3,4.8,13,33,88,0.2,0.2,0.4,0.2,0.4,0.35,0.13,0.47,0.35,0.47
ITA-Serie A,2223,Napoli,Gianluca Gaetano,ITA,MF,22,2000,8,0,76,0.8,1,1,2,1,0,0,0,0,1.1,1.1,0.2,1.2,4,4,9,1.18,1.18,2.37,1.18,2.37,1.42,0.22,1.64,1.42,1.64
ITA-Serie A,2223,Napoli,Giovanni Di Lorenzo,ITA,DF,28,1993,37,36,3257,36.2,3,4,7,3,0,0,2,0,2.7,2.7,4.7,7.4,73,256,182,0.08,0.11,0.19,0.08,0.19,0.07,0.13,0.2,0.07,0.2
ITA-Serie A,2223,Napoli,Giovanni Simeone,ARG,FW,27,1995,25,1,406,4.5,4,1,5,4,0,0,1,0,1.4,1.4,1.2,2.5,11,9,34,0.89,0.22,1.11,0.89,1.11,0.3,0.26,0.56,0.3,0.56
ITA-Serie A,2223,Napoli,Hirving Lozano,MEX,FW,27,1995,32,20,1605,17.8,3,3,6,2,1,1,3,0,5.4,4.6,3.3,7.9,86,49,190,0.17,0.17,0.34,0.11,0.28,0.3,0.19,0.49,0.26,0.45
ITA-Serie A,2223,Napoli,Juan Jesus,BRA,DF,31,1991,15,10,933,10.4,1,0,1,1,0,0,2,0,0.2,0.2,0.1,0.3,14,55,3,0.1,0.0,0.1,0.1,0.1,0.02,0.01,0.02,0.02,0.02
ITA-Serie A,2223,Napoli,Karim Zedadka,FRA,FW,22,2000,3,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2223,Napoli,Khvicha Kvaratskhelia,GEO,FW,21,2001,34,30,2518,28.0,12,10,22,10,2,2,1,0,8.2,6.6,7.7,14.2,139,91,291,0.43,0.36,0.79,0.36,0.71,0.29,0.27,0.56,0.23,0.51
ITA-Serie A,2223,Napoli,Kim Min-jae,KOR,DF,25,1996,35,35,3050,33.9,2,2,4,2,0,0,5,0,1.0,1.0,1.9,2.9,42,169,8,0.06,0.06,0.12,0.06,0.12,0.03,0.06,0.09,0.03,0.09
ITA-Serie A,2223,Napoli,Leo Skiri Østigård,NOR,DF,22,1999,7,4,419,4.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,5,23,1,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
ITA-Serie A,2223,Napoli,Mathías Olivera,URU,DF,24,1997,30,17,1643,18.3,2,2,4,2,0,0,2,0,0.7,0.7,2.1,2.8,60,88,68,0.11,0.11,0.22,0.11,0.22,0.04,0.12,0.16,0.04,0.16
ITA-Serie A,2223,Napoli,Matteo Politano,ITA,FW,28,1993,27,14,1166,13.0,3,3,6,1,2,3,1,0,4.1,1.7,3.6,5.4,81,72,138,0.23,0.23,0.46,0.08,0.31,0.32,0.28,0.6,0.13,0.41
ITA-Serie A,2223,Napoli,Mário Rui,POR,DF,31,1991,22,21,1749,19.4,0,6,6,0,0,0,2,1,0.6,0.6,4.0,4.6,52,153,97,0.0,0.31,0.31,0.0,0.31,0.03,0.2,0.24,0.03,0.24
ITA-Serie A,2223,Napoli,Pierluigi Gollini,ITA,GK,27,1995,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2223,Napoli,Piotr Zieliński,POL,MF,28,1994,37,27,2287,25.4,3,8,11,3,0,0,3,0,3.5,3.5,7.4,10.9,62,128,129,0.12,0.31,0.43,0.12,0.43,0.14,0.29,0.43,0.14,0.43
ITA-Serie A,2223,Napoli,Stanislav Lobotka,SVK,MF,27,1994,38,34,3101,34.5,1,1,2,1,0,0,2,0,0.6,0.6,1.0,1.6,51,172,39,0.03,0.03,0.06,0.03,0.06,0.02,0.03,0.05,0.02,0.05
ITA-Serie A,2223,Napoli,Tanguy Ndombele,FRA,MF,25,1996,30,8,807,9.0,1,0,1,1,0,0,5,0,1.0,1.0,0.5,1.4,27,52,33,0.11,0.0,0.11,0.11,0.11,0.11,0.05,0.16,0.11,0.16
ITA-Serie A,2223,Napoli,Victor Osimhen,NGA,FW,23,1998,32,30,2566,28.5,26,4,30,24,2,3,4,0,21.3,18.9,2.8,21.8,43,28,196,0.91,0.14,1.05,0.84,0.98,0.75,0.1,0.85,0.66,0.76
ITA-Serie A,2223,Roma,Andrea Belotti,ITA,FW,28,1993,31,11,1146,12.7,0,2,2,0,0,1,0,0,3.5,2.7,1.6,4.3,21,13,94,0.0,0.16,0.16,0.0,0.16,0.27,0.13,0.4,0.21,0.34
ITA-Serie A,2223,Roma,Benjamin Tahirovic,BIH,MF,19,2003,11,4,355,3.9,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,0,9,3,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04
ITA-Serie A,2223,Roma,Bryan Cristante,ITA,"MF,DF",27,1995,36,34,2938,32.6,1,1,2,1,0,1,8,1,2.6,1.9,1.4,3.3,16,142,27,0.03,0.03,0.06,0.03,0.06,0.08,0.04,0.12,0.06,0.1
ITA-Serie A,2223,Roma,Chris Smalling,ENG,DF,32,1989,32,31,2808,31.2,3,1,4,3,0,0,7,0,1.7,1.7,0.4,2.1,5,51,7,0.1,0.03,0.13,0.1,0.13,0.05,0.01,0.07,0.05,0.07
ITA-Serie A,2223,Roma,Cristian Volpato,ITA,MF,18,2003,7,2,227,2.5,1,1,2,1,0,0,0,0,0.4,0.4,1.2,1.5,8,18,24,0.4,0.4,0.79,0.4,0.79,0.14,0.47,0.61,0.14,0.61
ITA-Serie A,2223,Roma,Diego Llorente,ESP,DF,28,1993,9,5,573,6.4,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,2,12,3,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.07,0.06,0.07
ITA-Serie A,2223,Roma,Edoardo Bove,ITA,MF,20,2002,22,10,992,11.0,1,0,1,1,0,0,2,0,0.8,0.5,0.9,1.4,9,33,26,0.09,0.0,0.09,0.09,0.09,0.07,0.08,0.15,0.05,0.13
ITA-Serie A,2223,Roma,Eldor Shomurodov,UZB,FW,27,1995,6,1,119,1.3,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.6,3,4,15,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.45,0.45,0.45
ITA-Serie A,2223,Roma,Filippo Missori,ITA,DF,18,2004,3,2,181,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2223,Roma,Georginio Wijnaldum,NED,MF,31,1990,14,10,769,8.5,2,0,2,2,0,0,0,0,2.2,2.2,0.7,2.9,16,18,33,0.23,0.0,0.23,0.23,0.23,0.26,0.08,0.34,0.26,0.34
ITA-Serie A,2223,Roma,Gianluca Mancini,ITA,DF,26,1996,35,33,2858,31.8,1,2,3,1,0,0,7,0,2.3,2.3,1.6,3.9,17,93,19,0.03,0.06,0.09,0.03,0.09,0.07,0.05,0.12,0.07,0.12
ITA-Serie A,2223,Roma,Jordan Majchrzak,POL,FW,17,2004,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2223,Roma,Leonardo Spinazzola,ITA,DF,29,1993,26,18,1654,18.4,1,4,5,1,0,0,3,0,1.0,1.0,2.0,3.0,107,63,87,0.05,0.22,0.27,0.05,0.27,0.06,0.11,0.16,0.06,0.16
ITA-Serie A,2223,Roma,Lorenzo Pellegrini,ITA,MF,26,1996,32,29,2545,28.3,4,5,9,2,2,3,5,0,8.0,5.7,6.9,12.5,58,106,113,0.14,0.18,0.32,0.07,0.25,0.28,0.24,0.53,0.2,0.44
ITA-Serie A,2223,Roma,Marash Kumbulla,ALB,DF,22,2000,7,5,259,2.9,0,0,0,0,0,0,1,1,0.0,0.0,0.1,0.1,2,8,1,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04
ITA-Serie A,2223,Roma,Matías Viña,URU,DF,24,1997,3,1,55,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.0,0.18
ITA-Serie A,2223,Roma,Mile Svilar,SRB,GK,22,1999,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2223,Roma,Mohamed Camara,GUI,MF,25,1997,15,8,696,7.7,0,0,0,0,0,0,3,0,0.6,0.6,0.4,1.0,13,30,14,0.0,0.0,0.0,0.0,0.0,0.08,0.05,0.13,0.08,0.13
ITA-Serie A,2223,Roma,Nemanja Matić,SRB,MF,33,1988,35,16,1852,20.6,2,2,4,2,0,0,5,0,1.0,1.0,2.6,3.6,50,134,17,0.1,0.1,0.19,0.1,0.19,0.05,0.13,0.17,0.05,0.17
ITA-Serie A,2223,Roma,Niccolò Pisilli,ITA,MF,17,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2223,Roma,Nicola Zalewski,POL,DF,20,2002,33,26,2197,24.4,2,1,3,2,0,0,3,0,1.3,1.3,1.2,2.5,92,85,99,0.08,0.04,0.12,0.08,0.12,0.05,0.05,0.1,0.05,0.1
ITA-Serie A,2223,Roma,Nicolò Zaniolo,ITA,"MF,FW",23,1999,13,12,890,9.9,1,0,1,1,0,0,4,0,2.9,2.9,0.9,3.8,34,19,69,0.1,0.0,0.1,0.1,0.1,0.29,0.09,0.39,0.29,0.39
ITA-Serie A,2223,Roma,Ola Solbakken,NOR,"MF,FW",23,1998,14,7,502,5.6,1,2,3,1,0,0,2,0,0.6,0.6,1.6,2.2,5,14,35,0.18,0.36,0.54,0.18,0.54,0.11,0.29,0.4,0.11,0.4
ITA-Serie A,2223,Roma,Paulo Dybala,ARG,"MF,FW",28,1993,25,21,1739,19.3,12,6,18,7,5,5,5,0,9.3,5.3,6.9,12.2,56,75,109,0.62,0.31,0.93,0.36,0.67,0.48,0.36,0.83,0.28,0.63
ITA-Serie A,2223,Roma,Rick Karsdorp,NED,DF,27,1995,13,8,711,7.9,0,0,0,0,0,0,0,0,0.3,0.3,1.2,1.5,16,24,33,0.0,0.0,0.0,0.0,0.0,0.03,0.15,0.19,0.03,0.19
ITA-Serie A,2223,Roma,Roger Ibanez,BRA,DF,23,1998,33,32,2796,31.1,3,0,3,3,0,0,11,1,3.0,3.0,0.6,3.5,24,77,9,0.1,0.0,0.1,0.1,0.1,0.1,0.02,0.11,0.1,0.11
ITA-Serie A,2223,Roma,Rui Patrício,POR,GK,34,1988,35,35,3150,35.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2223,Roma,Stephan El Shaarawy,ITA,"DF,MF",29,1992,29,14,1523,16.9,7,2,9,7,0,0,3,0,5.5,5.5,1.4,6.9,58,66,136,0.41,0.12,0.53,0.41,0.53,0.33,0.08,0.41,0.33,0.41
ITA-Serie A,2223,Roma,Tammy Abraham,ENG,FW,24,1997,38,24,2189,24.3,8,3,11,8,0,0,2,0,10.8,10.8,3.6,14.5,35,54,141,0.33,0.12,0.45,0.33,0.45,0.45,0.15,0.6,0.45,0.6
ITA-Serie A,2223,Roma,Zeki Çelik,TUR,DF,25,1997,24,16,1504,16.7,0,1,1,0,0,0,7,1,0.3,0.3,1.6,1.9,34,67,76,0.0,0.06,0.06,0.0,0.06,0.02,0.09,0.12,0.02,0.12
ITA-Serie A,2223,Salernitana,Antonio Candreva,ITA,"MF,DF",35,1987,35,32,2726,30.3,7,4,11,7,0,0,3,1,3.7,3.7,4.7,8.3,71,135,171,0.23,0.13,0.36,0.23,0.36,0.12,0.15,0.27,0.12,0.27
ITA-Serie A,2223,Salernitana,Antonio Iervolino,ITA,MF,19,2003,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2223,Salernitana,Boulaye Dia,SEN,"FW,MF",25,1996,33,27,2518,28.0,16,6,22,15,1,1,4,0,8.8,8.0,3.1,11.1,48,50,140,0.57,0.21,0.79,0.54,0.75,0.31,0.11,0.43,0.29,0.4
ITA-Serie A,2223,Salernitana,Diego Valencia,CHI,"MF,FW",22,2000,12,0,231,2.6,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,1,4,21,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.09,0.05,0.09
ITA-Serie A,2223,Salernitana,Domagoj Bradarić,CRO,DF,22,1999,31,24,2250,25.0,0,3,3,0,0,0,5,0,0.2,0.2,2.3,2.5,63,52,107,0.0,0.12,0.12,0.0,0.12,0.01,0.09,0.1,0.01,0.1
ITA-Serie A,2223,Salernitana,Domen Črnigoj,SVN,MF,26,1995,7,4,296,3.3,0,0,0,0,0,0,1,0,0.1,0.1,0.4,0.5,2,3,9,0.0,0.0,0.0,0.0,0.0,0.03,0.13,0.16,0.03,0.16
ITA-Serie A,2223,Salernitana,Dylan Bronn,TUN,DF,27,1995,24,19,1683,18.7,0,0,0,0,0,0,5,1,0.7,0.7,0.4,1.0,10,70,5,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05
ITA-Serie A,2223,Salernitana,Emil Bohinen,NOR,MF,23,1999,24,9,832,9.2,0,0,0,0,0,0,0,0,0.1,0.1,0.7,0.8,12,31,16,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.09,0.02,0.09
ITA-Serie A,2223,Salernitana,Erik Botheim,NOR,"MF,FW",22,2000,28,9,866,9.6,1,3,4,1,0,0,2,0,0.6,0.6,1.8,2.3,11,21,61,0.1,0.31,0.42,0.1,0.42,0.06,0.18,0.24,0.06,0.24
ITA-Serie A,2223,Salernitana,Federico Bonazzoli,ITA,"FW,MF",25,1997,24,12,1119,12.4,2,1,3,2,0,0,1,0,2.4,2.4,1.1,3.5,11,43,67,0.16,0.08,0.24,0.16,0.24,0.19,0.09,0.28,0.19,0.28
ITA-Serie A,2223,Salernitana,Federico Fazio,ARG,DF,35,1987,14,12,1074,11.9,1,0,1,1,0,0,2,1,0.7,0.7,0.1,0.8,13,40,4,0.08,0.0,0.08,0.08,0.08,0.06,0.01,0.07,0.06,0.07
ITA-Serie A,2223,Salernitana,Flavius Daniliuc,AUT,DF,21,2001,27,23,2195,24.4,0,2,2,0,0,0,9,0,0.6,0.6,0.5,1.2,14,70,5,0.0,0.08,0.08,0.0,0.08,0.03,0.02,0.05,0.03,0.05
ITA-Serie A,2223,Salernitana,Franck Ribéry,FRA,MF,39,1983,1,0,37,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2223,Salernitana,Giulio Maggiore,ITA,MF,24,1998,16,11,894,9.9,0,0,0,0,0,0,2,0,0.5,0.5,0.5,0.9,7,53,13,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.1,0.05,0.1
ITA-Serie A,2223,Salernitana,Grigoris Kastanos,CYP,"MF,DF",24,1998,28,13,1286,14.3,2,1,3,2,0,0,4,0,1.9,1.9,0.6,2.5,27,57,59,0.14,0.07,0.21,0.14,0.21,0.13,0.05,0.18,0.13,0.18
ITA-Serie A,2223,Salernitana,Guillermo Ochoa,MEX,GK,37,1985,20,20,1800,20.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2223,Salernitana,Hans Nicolussi Caviglia,ITA,MF,22,2000,12,6,586,6.5,1,0,1,1,0,0,2,0,0.4,0.4,0.0,0.5,4,19,2,0.15,0.0,0.15,0.15,0.15,0.07,0.01,0.07,0.07,0.07
ITA-Serie A,2223,Salernitana,Ivan Radovanović,SRB,"MF,DF",33,1988,10,7,671,7.5,0,0,0,0,0,0,1,1,0.2,0.2,0.0,0.2,2,16,2,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
ITA-Serie A,2223,Salernitana,Julian Kristoffersen,NOR,FW,25,1997,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2223,Salernitana,Junior Sambia,FRA,DF,25,1996,22,7,697,7.7,0,1,1,0,0,0,3,0,0.6,0.6,1.6,2.2,23,27,38,0.0,0.13,0.13,0.0,0.13,0.08,0.21,0.29,0.08,0.29
ITA-Serie A,2223,Salernitana,Krzysztof Piątek,POL,FW,27,1995,33,23,2140,23.8,4,5,9,3,1,1,5,0,8.3,7.6,2.1,9.7,27,33,121,0.17,0.21,0.38,0.13,0.34,0.35,0.09,0.44,0.32,0.41
ITA-Serie A,2223,Salernitana,Lassana Coulibaly,MLI,MF,26,1996,35,34,2892,32.1,3,3,6,3,0,0,12,0,0.8,0.8,1.8,2.6,52,120,59,0.09,0.09,0.19,0.09,0.19,0.03,0.06,0.08,0.03,0.08
ITA-Serie A,2223,Salernitana,Lorenzo Pirola,ITA,DF,20,2002,26,23,1941,21.6,2,0,2,2,0,0,4,0,1.5,1.5,0.4,1.9,13,43,4,0.09,0.0,0.09,0.09,0.09,0.07,0.02,0.09,0.07,0.09
ITA-Serie A,2223,Salernitana,Luigi Sepe,ITA,GK,31,1991,17,17,1530,17.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2223,Salernitana,Matteo Lovato,ITA,DF,22,2000,17,8,814,9.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2223,Salernitana,Norbert Gyömbér,SVK,DF,30,1992,27,23,1740,19.3,0,1,1,0,0,0,5,0,0.7,0.7,0.6,1.4,5,45,2,0.0,0.05,0.05,0.0,0.05,0.04,0.03,0.07,0.04,0.07
